date,address,subArea,area,room,sqm,floor,objectType,constructionYear,areaTags,listPrice,priceUp,soldPrice,rent,broker,distanceToMetro,metro
2016-02-26,Frödingsvägen 5,Fredhall,Kungsholmen,2,42.5,2,Lägenhet,1933,[Fredhäll],2650000,660000,3310000,2244,Svensk Fastighetsförmedling,222.50432533970834,Kristineberg
2016-02-26,Vitalisvägen 13,Fredhall,Kungsholmen,2,35,0.5,Lägenhet,1931,[Fredhäll],2650000,360000,3010000,1910,Svensk Fastighetsförmedling,363.06313772065147,Kristineberg
2016-02-26,Frödingsvägen 6,Fredhall,Kungsholmen,1,38,0.5,Lägenhet,1933,[Kungsholmen],2495000,430000,2925000,1787,Erik Olsson Fastighetsförmedling,223.29084091083854,Kristineberg
2016-02-25,Stagneliusvägen 42,Fredhall,Kungsholmen,1.5,39,1,Lägenhet,1936,[Kungsholmen],3000000,-235000,2765000,2691,Länsförsäkringar Fastighetsförmedling,429.92846000011946,Kristineberg
2016-02-25,Adlerbethsgatan 17,Fredhall,Kungsholmen,2,34,2,Lägenhet,1931,[Kungsholmen],2650000,610000,3260000,1865,SkandiaMäklarna,227.70592140174588,Kristineberg
2016-02-25,Frödingsvägen 7,Fredhall,Kungsholmen,2,39.5,3,Lägenhet,1933,[Kungsholmen],2995000,615000,3610000,2191,Magnusson Mäkleri,242.613149132418,Kristineberg
2016-02-25,Fredhällsgatan 3,Fredhall,Kungsholmen,2,41,3,Lägenhet,1930,[Kungsholmen],2995000,680000,3675000,1771,SkandiaMäklarna,189.86702764584538,Kristineberg
2016-02-22,Atterbomsvägen 30,Fredhall,Kungsholmen,2,51,3,Lägenhet,1937,[Kungsholmen],3395000,255000,3650000,2727,Notar,567.7960803169277,Thorildsplan
2016-02-19,Runiusgatan 5,Fredhall,Kungsholmen,2,47,1.5,Lägenhet,1931,[Kungsholmen],2850000,300000,3150000,2244,SkandiaMäklarna,398.99626912134704,Thorildsplan
2016-02-19,Orvar Odds väg 2,Fredhall,Kungsholmen,3,93,2,Lägenhet,1937,[Fredhäll],6495000,955000,7450000,4414,Diplomat Fastighetsmäkleri AB,380.62052693798285,Kristineberg
2016-02-19,Frödingsvägen 12,Fredhall,Kungsholmen,4,109,3,Lägenhet,1930,[Kungsholmen],7495000,505000,8000000,5535,Erik Olsson Fastighetsförmedling,310.4245354712741,Kristineberg
2016-02-19,Rålambsvägen 48,Fredhall,Kungsholmen,2,32,1,Lägenhet,null,[Kungsholmen],2495000,425000,2920000,1776,Mäklarhuset,325.320518977869,Kristineberg
2016-02-18,Frödingsvägen 12,Fredhall,Kungsholmen,2,53,2,Lägenhet,1930,[Kungsholmen],3500000,900000,4400000,2733,Gripsholms Fastighetsförmedling,310.4245354712741,Kristineberg
2016-02-13,Messeniusgatan 6,Fredhall,Kungsholmen,1,29,3,Lägenhet,null,[Fredhäll],2495000,355000,2850000,1926,Svensk Fastighetsförmedling,312.01821262078084,Kristineberg
2016-02-12,Frödingsvägen 10,Fredhall,Kungsholmen,2,34,3,Lägenhet,1932,[Fredhäll],2695000,555000,3250000,1894,Svensk Fastighetsförmedling,291.36065976432275,Kristineberg
2016-02-11,Adlerbethsgatan 15,Fredhall,Kungsholmen,2,45,1,Lägenhet,1931,[Kungsholmen],2995000,300000,3295000,2355,SkandiaMäklarna,257.1089012640414,Kristineberg
2016-02-10,Rålambsvägen 70,Fredhall,Kungsholmen,1,35,2,Lägenhet,1932,[Kungsholmen],2300000,750000,3050000,2301,Fastighetsbyrån,241.30931016137123,Kristineberg
2016-02-04,Ernst Ahlgrens väg 3,Fredhall,Kungsholmen,2,43,2,Lägenhet,1933,[Kungsholmen],2995000,405000,3400000,2347,SkandiaMäklarna,253.30832995464698,Kristineberg
2016-02-03,Ernst Ahlgrens väg 2,Fredhall,Kungsholmen,1.5,29,4,Lägenhet,1931,[Kungsholmen],2350000,420000,2770000,1625,Erik Olsson Fastighetsförmedling,211.56793582034769,Kristineberg
2016-02-03,Ernst Ahlgrens Väg 8,Fredhall,Kungsholmen,2,39.5,1,Lägenhet,1932,[Kungsholmen],2850000,320000,3170000,2191,Fastighetsbyrån,266.5385585072848,Kristineberg
2016-02-02,Rålambsvägen 70,Fredhall,Kungsholmen,1.5,35,2,Lägenhet,1932,[Kungsholmen],2595000,590000,3185000,2301,SkandiaMäklarna,241.30931016137123,Kristineberg
2016-01-30,Rålambsvägen 46,Fredhall,Kungsholmen,1,29.5,2,Lägenhet,1932,[Fredhäll],2095000,505000,2600000,1820,Svensk Fastighetsförmedling,327.7914548022891,Kristineberg
2016-01-29,Ernst Ahlgrens väg 3,Fredhall,Kungsholmen,2,43,1,Lägenhet,1932,[Kungsholmen],2950000,250000,3200000,2347,Fastighetsbyrån,253.30832995464698,Kristineberg
2016-01-27,Frödingsvägen 4,Fredhall,Kungsholmen,2,34,0.5,Lägenhet,1931,[Fredhäll],2495000,685000,3180000,1776,Svensk Fastighetsförmedling,194.83654605320967,Kristineberg
2016-01-22,Atterbomsvägen 28,Fredhall,Kungsholmen,1,26,4,Lägenhet,null,[Kungsholmen],2095000,635000,2730000,1561,Bjurfors,560.5765540820058,Thorildsplan
2016-01-21,Stagneliusvägen 23,Fredhall,Kungsholmen,2,47.5,4,Lägenhet,null,[Kungsholmen],3395000,205000,3600000,3330,Svenska Mäklarhuset,494.1147474158459,Thorildsplan
2016-01-21,Orvar Odds väg 8,Fredhall,Kungsholmen,1,27,4,Lägenhet,1935,[Kungsholmen],2295000,805000,3100000,1469,Bjurfors,385.5114413050878,Kristineberg
2016-01-15,Atterbomsvägen 28,Fredhall,Kungsholmen,1,26,5,Lägenhet,1937,[Kungsholmen],2250000,350000,2600000,1561,Fastighetsbyrån,560.5765540820058,Thorildsplan
2016-01-15,Frödingsvägen 10,Fredhall,Kungsholmen,1,36,0.5,Lägenhet,1932,[Fredhäll],2500000,450000,2950000,2006,Svensk Fastighetsförmedling,291.36065976432275,Kristineberg
2016-01-13,Rålambsvägen 46,Fredhall,Kungsholmen,1.5,26,2,Lägenhet,1932,[Kungsholmen],2200000,660000,2860000,1595,Fastighetsbyrån,327.7914548022891,Kristineberg
2016-01-12,Orvar Odds väg 6,Fredhall,Kungsholmen,1.5,27,4,Lägenhet,1936,[Fredhäll],2295000,1105000,3400000,1599,Svensk Fastighetsförmedling,386.7275671157711,Kristineberg
2015-12-16,Stagneliusvägen 42,Fredhall,Kungsholmen,2.5,51,1,Lägenhet,1936,[Kungsholmen],2950000,600000,3550000,3272,Fastighetsbyrån,429.92846000011946,Kristineberg
2015-12-15,Frödingsvägen 2,Fredhall,Kungsholmen,1.5,49,0.5,Lägenhet,1932,[Kungsholmen],2995000,175000,3170000,2428,SkandiaMäklarna,166.70557598207634,Kristineberg
2015-12-14,Vitalisvägen 5,Fredhall,Kungsholmen,2,38.5,0.5,Lägenhet,1931,[Kungsholmen],2795000,205000,3000000,2066,Fastighetsbyrån,310.71675850298726,Kristineberg
2015-12-11,Ernst Ahlgrens väg 5,Fredhall,Kungsholmen,5,118,null,Lägenhet,1931,[Fredhäll],7250000,450000,7700000,4960,Notar,276.32951152197666,Kristineberg
2015-12-09,Fredhällsgatan 5,Fredhall,Kungsholmen,3,77,1,Lägenhet,1932,[Kungsholmen],4895000,730000,5625000,3905,SkandiaMäklarna,215.56428568548765,Kristineberg
2015-12-06,Stagneliusvägen 23,Fredhall,Kungsholmen,2,38.5,2,Lägenhet,1937,[Kungsholmen],2300000,600000,2900000,2687,Fastighetsbyrån,494.1147474158459,Thorildsplan
2015-12-02,Ernst Ahlgrens väg 6,Fredhall,Kungsholmen,2,42.5,2,Lägenhet,1933,[Kungsholmen],2995000,335000,3330000,2244,Fastighetsbyrån,247.57837959902147,Kristineberg
2015-12-02,Vitalisvägen 6,Fredhall,Kungsholmen,2,45.5,1.5,Lägenhet,1932,[Kungsholmen],3150000,585000,3735000,2377,Fastighetsbyrån,297.1120409515215,Kristineberg
2015-12-02,Ernst Ahlgrens väg 4,Fredhall,Kungsholmen,2,41,1.5,Lägenhet,1933,[Kungsholmen],2995000,705000,3700000,2235,SkandiaMäklarna,229.19549537027265,Kristineberg
2015-11-30,Vitalisvägen 13,Fredhall,Kungsholmen,4,75,1,Lägenhet,null,[Kungsholmen],5250000,120000,5370000,3759,Svenska Mäklarhuset,363.06313772065147,Kristineberg
2015-11-26,Rålambsvägen 54,Fredhall,Kungsholmen,2,39,1,Lägenhet,1931,[Fredhäll],2750000,400000,3150000,2169,Svensk Fastighetsförmedling,276.2369999120645,Kristineberg
